desfecho,variavel_climatica,lag_dias,pearson,spearman,r2,n_dias_validos,nota_tecnica
hospitalizacoes,chuva_mm,3,0.03045388776602738,0.015325765132130737,0.0009274392800657921,3649,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,4,0.01754539380781281,0.012255120683818928,0.00030784084387123605,3648,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,5,0.007291914706486989,0.00029159922206208055,5.3172020086681225e-05,3647,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,6,-0.0033077425020838235,-0.01825701745885852,1.0941160460091753e-05,3646,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,7,0.0010914174252105984,-0.011809292849150067,1.1911919960533323e-06,3645,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,8,0.005948230241976962,0.007711158649030252,3.53814430115693e-05,3644,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,9,0.015240751731675306,0.003812111766022312,0.00023228051334656382,3643,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,10,0.0028646905071038845,-0.0024973741906206487,8.20645170149111e-06,3642,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,11,0.02013541405597638,0.0004182088011321349,0.0004054348992056112,3641,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,12,0.005248312120315607,0.0002626644742826988,2.7544780112251703e-05,3640,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,13,0.005695592252030729,-0.005741201302646686,3.243977110139247e-05,3639,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,14,0.006498699813262456,-0.000864049475929993,4.2233099262897476e-05,3638,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,15,0.01201055166100857,-0.004739865664860188,0.00014425335120175572,3637,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,16,0.021232732437026055,0.0059095663963839315,0.0004508289267423384,3636,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,17,0.025302965190389416,0.00750006967272272,0.0006402400474260586,3635,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,18,0.029553022807229032,0.006431672289586056,0.0008733811570445993,3634,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,19,-0.005208061341423211,-0.0029062809166563223,2.7123902936026933e-05,3633,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,20,0.02659186082141948,0.010909550142878522,0.0007071270619457443,3632,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,21,0.03233511580119442,0.006295525448054348,0.001045559713876653,3631,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,22,0.0027324594882707424,-0.007271139404931109,7.466334855040807e-06,3630,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,23,0.011645211167147151,0.007711105767504082,0.0001356109431274487,3629,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,24,-0.009615405768499983,0.010416470713134639,9.245602809290274e-05,3628,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,25,0.03665594186314853,0.012104494175478745,0.001343658073874525,3627,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,26,0.007155755337850591,-0.008077322378363087,5.1204834455177225e-05,3626,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,27,-0.0021940209828285083,0.0003182134741153196,4.813728073091773e-06,3625,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,28,0.020892918014332264,0.008436705094578048,0.00043651402315360966,3624,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,29,-0.002180503319167342,-0.010722603199885003,4.7545947248997964e-06,3623,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,chuva_mm,30,0.01624277408788622,0.0060839323217695175,0.000263827710070108,3622,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,0,0.012010299027544125,0.007967621765420324,0.00014424728273102735,3653,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,1,0.017999659380345326,0.015685455034339896,0.00032398773780845347,3652,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,2,0.025313582380569726,0.024753092890341815,0.0006407774529378901,3651,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,3,0.02489763370324073,0.030268811889063465,0.0006198921640207486,3650,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,4,0.020558686095836703,0.02637785345849662,0.00042265957398714935,3649,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,5,0.017333785810646807,0.023363053288560972,0.0003004601305293806,3648,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,6,0.011053054341527742,0.014564243320712192,0.00012217001027676526,3647,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,7,0.007388983340057557,0.01102227485610896,5.459707479964813e-05,3646,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,8,0.018570738052748916,0.018654329530426863,0.00034487231182381663,3645,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,9,0.020711632680313945,0.02211299751593331,0.0004289717282842486,3644,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,10,0.023055529771751043,0.02582564021253252,0.0005315574530560987,3643,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,11,0.02593779810273041,0.023522809224923998,0.0006727693704180052,3642,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,12,0.0223548167648015,0.019013908404925665,0.0004997378325878502,3641,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,13,0.0235173753246459,0.0216387609182914,0.0005530669421602638,3640,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,14,0.02074449912960927,0.01752244289224819,0.0004303342441383598,3639,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,15,0.021820155681614366,0.022318335053993197,0.00047611919396988773,3638,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,16,0.02639509724819415,0.02769095296623304,0.0006967011587416263,3637,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,17,0.01919316243979827,0.024242235694526815,0.0003683774844404831,3636,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,18,0.018415428639566106,0.025167998709685203,0.0003391280119789516,3635,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,19,0.02673857946349833,0.028489810630703556,0.0007149516317258146,3634,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,20,0.03074873061059107,0.03078309102680702,0.0009454844341627003,3633,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,21,0.01852693063486335,0.0211660590931383,0.0003432471587490381,3632,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,22,0.02567140542917106,0.02969032186783761,0.0006590210567088735,3631,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,23,0.03149777088007846,0.033989190111908874,0.0009921095704139187,3630,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,24,0.02666936515270234,0.027962862449583993,0.0007112550376481739,3629,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,25,0.029009658728010455,0.03107198573284125,0.0008415602995156332,3628,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,26,0.020178203622060874,0.023480910363597132,0.0004071599014133506,3627,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,27,0.021411737205296832,0.02456830857997375,0.0004584624901486926,3626,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,28,0.02891189442729837,0.028428990481145455,0.0008358976393752466,3625,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,29,0.032076941846218336,0.028108483023068457,0.001028930198205673,3624,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,umidade_relativa,30,0.03112382679047883,0.030518046928124175,0.0009686925940837277,3623,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,0,0.05780866921638121,0.07033062868978006,0.003341842236568981,3653,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,1,0.054271060106154956,0.044487384429747305,0.002945347965045884,3652,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,2,0.0596924929042425,0.04324619357390318,0.003563193709123041,3651,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,3,0.05963221713177292,0.042665943340761986,0.0035560013200509116,3650,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,4,0.05651587220749611,0.052022421360564425,0.0031940438113740315,3649,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,5,0.06270477988654091,0.05382274039006,0.003931889420619545,3648,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,6,0.05353063048185835,0.05432428211317482,0.002865528399785262,3647,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,7,0.05755193335263928,0.05320754763155282,0.0033122250326266334,3646,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,8,0.05435391334112693,0.04612592206705161,0.002954347895494736,3645,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,9,0.05670963423762665,0.052924680966865506,0.0032159826153653967,3644,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,10,0.05722545383642433,0.0459926021218276,0.0032747525667847317,3643,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,11,0.06367512880207454,0.05676297717085452,0.004054522027960783,3642,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,12,0.06360788109714999,0.06569817703060062,0.004045962537669171,3641,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,13,0.06293419893940845,0.07056773243697055,0.00396071339614504,3640,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,14,0.06150230920228811,0.08215531875817175,0.0037825340372138524,3639,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,15,0.056811640637416755,0.0713990669116375,0.003227562511914983,3638,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,16,0.05421835811872487,0.062149384721626004,0.002939630357090299,3637,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,17,0.060274224175418493,0.06467118938182857,0.003632982099948603,3636,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,18,0.05534719697239494,0.06102743645827004,0.003063312212701083,3635,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,19,0.05219100563909947,0.05509740724724228,0.002723901069620513,3634,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,20,0.04526152451120577,0.04821820154064948,0.0020486056010784806,3633,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,21,0.04276106187642289,0.056825137129933985,0.001828508412799267,3632,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,22,0.043120452408293895,0.043958170422478585,0.0018593734158959389,3631,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,23,0.04203738768431654,0.027356242768142625,0.0017671419633215283,3630,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,24,0.04546502132172953,0.046024729819864295,0.0020670681637853213,3629,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,25,0.046105331349649524,0.04977293324035647,0.002125701578860975,3628,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,26,0.04487004953757226,0.06519390979374312,0.0020133213455041884,3627,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,27,0.04934015753065626,0.0508133779298997,0.0024344511451499756,3626,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,28,0.04934924344503963,0.05172086565227434,0.002435347828597787,3625,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,29,0.045875906684364594,0.04546252617712761,0.002104598814112528,3624,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,indice_calor_maximo,30,0.04347087345644784,0.03660842996033499,0.0018897168390665012,3623,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,0,0.014661937711590778,0.013533808966329827,0.0002149724174585678,3653,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,1,-0.015079128286767735,-0.016047930043431042,0.00022738010988879886,3652,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,2,-0.04017810085947549,-0.03484454964779296,0.0016142797886741854,3651,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,3,-0.031097511294978255,-0.03032308381059027,0.0009670552087413002,3650,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,4,-0.02138888399921838,-0.018621234788978015,0.00045748435873202003,3649,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,5,-0.019762758376518513,-0.014054866368256745,0.0003905666186486526,3648,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,6,0.005242799463849869,0.01013916417743174,2.7486946218144478e-05,3647,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,7,-0.0051392928478004,-0.0016434541896946468,2.6412330975452348e-05,3646,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,8,-0.010387426060549885,-0.008297157189941753,0.0001078986201633909,3645,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,9,-0.019932304754903596,-0.01637781410662836,0.0003972967728423525,3644,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,10,-0.029192881434836893,-0.027041043552256262,0.0008522243264684445,3643,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,11,-0.024720074284821505,-0.019700652670913116,0.0006110820726470934,3642,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,12,0.0053026092920961535,0.007373305382386854,2.811766530462447e-05,3641,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,13,-0.006147031273231658,-0.0039610108942306444,3.7785993474088015e-05,3640,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,14,0.004356742211302538,0.006947754284701504,1.898120269574533e-05,3639,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,15,0.007513748200019937,0.007440289002240123,5.6456412013302845e-05,3638,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,16,-0.008328207703702338,-0.006424619358645478,6.935904355600697e-05,3637,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,17,-0.008548273645119389,-0.012132964528763215,7.307298231184273e-05,3636,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,18,-0.0016197363502618628,-0.0004348596157298268,2.62354584435962e-06,3635,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,19,-0.013277311007222178,-0.008600852052208214,0.0001762869875825032,3634,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,20,-0.01659043799484407,-0.015119548371805899,0.0002752426328607658,3633,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,21,0.002536189006486714,0.0006121156453687462,6.432254676624065e-06,3632,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,22,-0.012512603934719169,-0.013838947239445868,0.00015656525722714963,3631,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,23,-0.028033096816945338,-0.02847655106866095,0.0007858545171482308,3630,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,24,-0.02181040527303021,-0.020114401782784844,0.00047569377817382406,3629,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,25,-0.02184169185636075,-0.015809811847969122,0.0004770595031482155,3628,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,26,0.006751200506621302,0.002523565253550554,4.5578708280603726e-05,3627,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,27,-0.02073045007390785,-0.025242560585401475,0.00042975156026678595,3626,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,28,-0.019316267760129277,-0.01632832162645535,0.0003731182001810097,3625,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,29,-0.016082097943336243,-0.007889826318755126,0.0002586338742590598,3624,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
hospitalizacoes,horas_calor_critico,30,-0.02581733788364522,-0.025340695944176622,0.0006665349353983025,3623,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,0,0.005032452212603137,-0.00842757140717757,2.5325575272134212e-05,3653,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,1,0.007135677011184896,-0.003238685529097945,5.091788640795261e-05,3652,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,2,0.0027704826506278917,0.0018358892464862514,7.67557411743015e-06,3651,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,3,0.005922589734999437,0.007598091566811376,3.5077069169120704e-05,3650,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,4,-0.0004261115534761827,-0.0007591724001038081,1.815710560058857e-07,3649,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,5,0.0034551831606732157,0.004964470493968426,1.1938290673799752e-05,3648,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,6,0.01484410494437102,0.008161237677563259,0.00022034745159950014,3647,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,7,0.018868708371937958,0.003015273440951225,0.0003560281556252416,3646,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,8,-0.0016859549637741245,-0.012693417563069135,2.842444139874609e-06,3645,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,9,-0.0005206258592289606,-0.004802429730250689,2.710512852978935e-07,3644,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,10,0.0012866830662894406,-0.003786568389831673,1.6555533130759969e-06,3643,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,11,0.004576122879660554,0.003702090865018047,2.09409006097528e-05,3642,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,12,-4.050032153214942e-05,0.004571055172093862,1.6402760442074858e-09,3641,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,13,0.00174053599581128,0.005125368654214628,3.0294655527147645e-06,3640,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,14,0.01642521874694995,0.00844917378762266,0.0002697878108851561,3639,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,15,0.01565298077305652,0.006362785544971155,0.00024501580708167705,3638,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,16,0.020194424816608523,0.0008730650633243736,0.0004078147936736542,3637,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,17,0.028474601922513536,0.017101619101561345,0.0008108029546456116,3636,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,18,0.028861331738389485,0.010201497045972669,0.0008329764697133683,3635,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,19,0.016109673145771046,0.001180642990431176,0.00025952156886357677,3634,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,20,0.003229330112916381,-0.010059367086773673,1.0428572978188525e-05,3633,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,21,0.00477674587060096,-0.014167937561219587,2.2817301112303323e-05,3632,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,22,-0.0030233996331114625,-0.012336875664686877,9.140945341498526e-06,3631,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,23,-0.007098911632028937,-0.009280661875434325,5.039454635935575e-05,3630,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,24,-0.018060508540757778,-0.01841647327084043,0.00032618196875078466,3629,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,25,-0.009400625332097956,-0.011339393958310356,8.83717566344818e-05,3628,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,26,0.006730058812162548,0.011492744775178903,4.529369161516676e-05,3627,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,27,0.01239035361581738,0.016581144381388607,0.00015352086272499882,3626,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,28,0.00920585566959129,0.015597485309383128,8.474777860934609e-05,3625,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,29,0.0004887395124297808,0.007227695597372414,2.3886631101009984e-07,3624,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_media,30,0.0005676758446312028,-0.0013914009567509713,3.222558645777495e-07,3623,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_maxima,0,0.009102814752077682,0.007154286729430352,8.286123641064307e-05,3653,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
obitos,temperatura_maxima,1,0.010179259748898812,0.006272780915532796,0.00010361732903555151,3652,Correlação ecológica exploratória — não implica causalidade. Validar sazonalidade e atraso de notificação.
